,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.variation_id,data.used_image_url,data.cheapest_product,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.discount_tag
132,"['air', 'force', '1']",Air Force 1 '07 LV8 '40th Anniversary - Malachite',False,1057581,DQ7658 300,air-force-1-07-lv8-40th-anniversary-malachite-dq7658-300,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/700/909/original/1057581_00.png.png,sneakers,20221013.0,2022.0,13000.0,458c951f-943a-41ba-ac95-d15b8105365d,,,new_no_defects,6900,9300,30800,10500,5700,54800,48000,9500,212200,6400,921900,9182700,0,13900.0,21100.0,11400.0,1857200.0,18498400.0,12800.0,19100.0,18800.0,427400.0,61900.0,96600.0,110400.0,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
133,"['air', 'force', '1']",Slam Jam x Air Force 1 Low 'Black Off Noir',False,1099879,DX5590 001,slam-jam-x-air-force-1-low-triple-black-dx5590-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/986/626/original/DX5590_001.png.png,sneakers,20230117.0,2023.0,18000.0,88b3e00a-3c56-4d41-bb68-eb20e18f8766,,,new_no_defects,11800,15900,52600,17900,9700,93700,82000,16200,362800,10900,1576600,15703700,0,13400.0,20400.0,11000.0,1790400.0,17833000.0,12400.0,18400.0,18100.0,412000.0,59700.0,93100.0,106400.0,15000.0,2424200.0,142800.0,81900.0,23594500.0,124600.0,24600.0,25000.0,17000.0,27400.0,554400.0,under_retail
134,"['air', 'force', '1']",Air Force 1 '07 'Join Forces - White',False,1057501,DQ7664 100,air-force-1-07-join-forces-white-dq7664-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/014/411/original/1057501_00.png.png,sneakers,20221013.0,2022.0,15000.0,58ef5aa0-3574-41c9-a31a-eae6d23c0186,,,new_no_defects,9400,12700,41900,14300,7700,74600,65300,12900,289000,8700,1256000,12509700,0,10200.0,15500.0,8400.0,1362900.0,13574400.0,9400.0,14000.0,13800.0,313600.0,45500.0,70900.0,81000.0,12600.0,2036200.0,118900.0,67200.0,19659000.0,104000.0,20300.0,20400.0,14200.0,22000.0,460900.0,under_retail
135,"['air', 'force', '1']",Air Force 1 '07 LV8 'Little Accra',False,1017573,DV4463 600,air-force-1-07-premium-little-accra-dv4463-600,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/917/673/original/1017573_00.png.png,sneakers,20220812.0,2022.0,14000.0,4f6b7c67-f981-41a1-a990-b5c2ba2f3665,,,new_no_defects,8400,11400,37400,12800,6900,66700,58400,11600,258300,7800,1122400,11178900,0,,,,,,,,,,,,,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
136,"['air', 'force', '1']",Wmns Air Force 1 '07 SE 'Clouds',False,1084851,FD0883 400,wmns-air-force-1-low-clouds-fd0883-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/024/433/original/1084851_00.png.png,sneakers,20230301.0,2023.0,12000.0,4e407585-959b-4414-8262-47b88760c520,,,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13175100,0,,,,,,,,,,,,,10100.0,1651500.0,95300.0,54300.0,15825700.0,83400.0,16300.0,16500.0,11400.0,18000.0,371000.0,under_retail
137,"['air', 'force', '1']",Wmns Air Force 1 '07 Essential 'White Rattan',False,801183,CZ0270 105,wmns-air-force-1-07-essential-white-rattan-cz0270-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/060/557/738/original/801183_00.png.png,sneakers,20211001.0,2021.0,0.0,ff0f2b89-79c4-4ab9-9a27-9ba495557537,,,new_no_defects,11100,15000,49500,16900,9100,88100,77200,15300,341300,10300,1483100,14773300,0,,,,,,,,,,,,,,,,,,,,,,,,
138,"['air', 'force', '1']",Air Force 1,False,18993,624040 114,air-force-1-b-624040-114,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/022/060/845/original/624040_114.png.png,sneakers,,,0.0,b10cf672-bee5-490c-9de4-8e5326cef774,https://image.goat.com/attachments/product_outer_pictures/images/070/062/841/square/temp1648763912.jpeg?1648763912,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/070/062/841/square/temp1648763912.jpeg?1648763912""}",used,2900,3900,13000,4400,2400,23100,20200,4000,89200,2700,387500,3859700,1,,,,,,,,,,,,,,,,,,,,,,,,
139,"['air', 'force', '1']",Wmns Air Force 1 '07 SE 'Sisterhood - Team Red',False,1143455,DV7584 001,wmns-air-force-1-07-se-sisterhood-team-red-dv7584-001,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/044/925/original/1143455_00.png.png,sneakers,20230223.0,2023.0,12000.0,4b062e9b-c5ea-4828-aa11-5842761abf5b,,,new_no_defects,8500,11500,37900,12900,7000,67500,59100,11700,261400,7900,1135700,11312000,0,9200.0,14000.0,7500.0,1229200.0,12243600.0,8500.0,12700.0,12400.0,282900.0,41000.0,64000.0,73100.0,10000.0,1628600.0,95300.0,54500.0,15796500.0,83400.0,16400.0,16700.0,11400.0,18200.0,368800.0,under_retail
140,"['air', 'force', '1']",AMBUSH x Air Force 1 Low 'Game Royal',False,1053896,DV3464 400,ambush-x-air-force-1-low-game-royal-dv3464-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/808/703/original/1053896_00.png.png,sneakers,20221216.0,2022.0,19000.0,4b4af60a-c4a3-4347-9ac7-9e4a372647a8,,,new_no_defects,11000,14900,49000,16700,9000,87300,76500,15100,338200,10200,1469700,14639000,0,11900.0,18100.0,9700.0,1590000.0,15836800.0,11000.0,16400.0,16100.0,365900.0,53000.0,82700.0,94500.0,15900.0,2564100.0,150800.0,86600.0,24956400.0,132600.0,25900.0,26400.0,18200.0,28900.0,587200.0,under_retail
141,"['air', 'force', '1']",Air Force 1 Low 'Anniversary Edition',False,996862,DX6034 001,air-force-1-low-anniversary-edition-dx6034-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/512/866/original/996862_00.png.png,sneakers,,,0.0,9e0ac3a6-d906-4817-9d80-1bc5a6a1afdb,,,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13176200,0,,,,,,,,,,,,,,,,,,,,,,,,
142,"['air', 'force', '1']",Air Force 1 '07 LV8 'Paint Splatter',False,752181,CZ0339 100,air-force-1-07-lv8-paint-splatter-cz0339-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/054/436/629/original/752181_00.png.png,sneakers,20210604.0,2021.0,0.0,52695e3c-a25a-4e78-824b-83ed5abc55c3,,,new_no_defects,11300,15200,50400,17200,9200,89700,78500,15500,347400,10400,1509800,15039500,101,,,,,,,,,,,,,,,,,,,,,,,,
143,"['air', 'force', '1']",Air Force 1 Low 'Anthracite',False,549350,BQ4326 001,air-force-1-low-anthracite-bq4326-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/336/931/original/549350_00.png.png,sneakers,20190917.0,2019.0,9000.0,71f250c1-7c65-4ec7-9433-3f1bced34592,,,new_no_defects,34900,47000,155400,52900,28500,277000,242500,47900,1073000,32100,4663000,46449200,0,,,,,,,,,,,,,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,
144,"['air', 'force', '1']",Air Force 1 '07 'Brushstroke - White Solar Flare',False,1081427,DX2646 100,air-force-1-07-brushstroke-white-solar-flare-dx2646-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/614/327/original/DX2646_100.png.png,sneakers,20220625.0,2022.0,10000.0,95338c3b-011d-4599-a58d-7869bb8292a3,,,new_no_defects,10500,14200,46800,16000,8600,83400,73000,14400,322800,9700,1402900,13973600,0,,,,,,,,,,,,,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,
145,"['air', 'force', '1']",Air Force 1 GS 'White Aura',False,915531,CT3839 106,air-force-1-gs-white-aura-ct3839-106,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/575/432/original/915531_00.png.png,sneakers,,,0.0,ca6fcf0f-95df-4aae-b3df-58e23646cee2,,,new_no_defects,4600,6200,20500,7000,3800,36600,32000,6400,141500,4300,614600,6122300,0,5000.0,7600.0,4100.0,668100.0,6654700.0,4600.0,6900.0,6800.0,153800.0,22300.0,34800.0,39700.0,,,,,,,,,,,,
146,"['air', 'force', '1']",Air Force 1 Low '07 QS 'Valentine’s Day Love Letter',False,730445,DD3384 600,air-force-1-low-07-qs-valentine-s-day-love-letter-dd3384-600,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/050/072/749/original/730445_00.png.png,sneakers,20210213.0,2021.0,13000.0,5098bbfc-d2df-4ab9-a469-5952bf9aecdf,https://image.goat.com/attachments/product_outer_pictures/images/051/217/155/square/temp1614872697.jpeg?1614872697,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/051/217/155/square/temp1614872697.jpeg?1614872697""}",new_no_defects,16000,21600,71300,24300,13100,127000,111200,22000,491900,14800,2137800,21294800,72,24100.0,36600.0,19700.0,3220000.0,32075200.0,22200.0,33100.0,32500.0,740900.0,107300.0,167500.0,191300.0,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,
147,"['air', 'force', '1']",Air Force 1 '07 LV8 'Certified Fresh - Rattan',False,1017569,DO9801 200,air-force-1-07-certified-fresh-rattan-do9801-200,tan,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/594/108/original/1017569_00.png.png,sneakers,20220817.0,2022.0,13000.0,709baae3-cec1-4243-9c1d-eba5393fe671,,,new_no_defects,11900,16000,53000,18100,9700,94500,82700,16400,365900,11000,1590000,15838000,0,13000.0,19700.0,10600.0,1737000.0,17302000.0,12000.0,17900.0,17500.0,399700.0,57900.0,90400.0,103200.0,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
148,"['air', 'force', '1']",LeBron James x Air Force 1 Low 'Four Horsemen',False,1164823,FB9128 100,air-force-1-low-four-horsemen-fb9128-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/048/433/original/FB9128_100.png.png,sneakers,,,14000.0,c8804e59-2d1b-49a7-a9b6-ce697844f93e,,,new_no_defects,12000,16200,53500,18200,9800,95300,83400,16500,369000,11100,1603400,15971100,0,,,,,,,,,,,,,11400.0,1866200.0,111200.0,62300.0,18637200.0,97400.0,18900.0,19100.0,13000.0,21300.0,431600.0,under_retail
149,"['air', 'force', '1']",Playstation x Air Force 1 Low Promo,False,19456,BMK067 M6 C1,air-force-1-promo-la-lam-playstation-bmk067m6c1,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/324/676/original/19456_00.png.png,sneakers,20060101.0,2006.0,0.0,196e74b6-3d8a-4df8-9df9-25fac5d1b746,,,new_with_defects,1999600,2688400,8901100,3030000,1627600,15869100,13889800,2741200,61472900,1838800,267163900,2661309400,0,,,,,,,,,,,,,,,,,,,,,,,,
150,"['air', 'force', '1']",Air Force 1 Low 'Dip Dye - Blue',False,938792,DQ8233 001,air-force-1-low-dip-dye-blue-dq8233-001,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/216/519/original/938792_00.png.png,sneakers,20220509.0,2022.0,13000.0,f6e4bd96-886e-4d74-8257-dd40c5b839b5,,,new_no_defects,10300,13900,45900,15700,8400,81800,71600,14200,316700,9500,1376200,13707500,0,11100.0,16900.0,9100.0,1483100.0,14772100.0,10300.0,15300.0,15000.0,341300.0,49500.0,77200.0,88100.0,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
151,"['air', 'force', '1']",Wmns Air Force 1 '07 Essentials 'Black Paisley',False,837990,DH4406 101,wmns-air-force-1-07-essentials-black-paisley-dh4406-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/248/500/original/837990_00.png.png,sneakers,20211229.0,2021.0,10000.0,3ac08b8a-ae0f-4a38-9d9e-5b5bf86e55db,,,new_no_defects,8300,11200,37000,12600,6800,65900,57700,11400,255200,7700,1109000,11045800,0,,,,,,,,,,,,,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,under_retail
152,"['air', 'force', '1']",Wmns Air Force 1 Shadow 'Pistachio Frost',False,602211,CW2655 001,wmns-air-force-1-shadow-spruce-aura-cw2655-001,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/033/298/230/original/CW2655_001.png.png,sneakers,20200408.0,2020.0,11000.0,a466f549-b2c1-44a9-bf42-2419306e5303,,,new_no_defects,13100,17700,58400,19900,10700,104000,91000,18000,402800,12100,1750300,17435100,0,,,,,,,,,,,,,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,
153,"['air', 'force', '1']",Tiffany & Co. x Air Force 1 Low '1837' Friends & Family,False,1155888,TIFFANY AF1 FF,tiffany-co-x-air-force-1-low-1837-friends-family-tiffany-af1-ff,teal,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/589/712/original/TIFFANY_AF1_FF.png.png,sneakers,,,0.0,2bb4e9eb-e0f8-4fda-bea3-f5be8732d773,,,new_no_defects,2000000,2693500,8902900,3031500,1627900,15872200,13892600,2741800,61485200,1839000,267217400,2661635300,0,,,,,,,,,,,,,,,,,,,,,,,,
154,"['air', 'force', '1']",Undefeated x Air Force 1 Low 'Celestine Blue',False,1095067,DV5255 500,undefeated-x-air-force-1-low-celestine-blue-undftd-celestine-blue,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/196/221/original/1095067_00.png.png,sneakers,20221203.0,2022.0,16000.0,624968e7-133f-43d8-a9ee-71c32b22d379,,,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13175100,0,,,,,,,,,,,,,13500.0,2197500.0,127000.0,72500.0,20960100.0,111800.0,21800.0,22100.0,15300.0,23900.0,493600.0,under_retail
155,"['air', 'force', '1']",Air Force 1 Low 'Color of the Month - White Pink',False,1000038,DM0576 101,air-force-1-low-retro-since-82-pink-dm0576-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/259/061/original/1000038_00.png.png,sneakers,20221006.0,2022.0,15000.0,110aa864-aa10-43f9-af37-2916ffd81a75,,,new_no_defects,6300,8500,28100,9600,5200,50000,43800,8700,193700,5800,841800,8384900,0,11900.0,18100.0,9700.0,1590000.0,15838000.0,11000.0,16400.0,16000.0,365900.0,53000.0,82700.0,94500.0,12500.0,2018400.0,119100.0,66000.0,19291300.0,103600.0,20200.0,20300.0,14200.0,21800.0,459200.0,under_retail
156,"['air', 'force', '1']",Air Force 1 JSP GS 'Black Iron Grey',False,1083440,DR8669 001,air-force-1-jsp-gs-black-iron-grey-dr8669-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/659/052/original/DR8669_001.png.png,sneakers,,,0.0,dd1b9217-aa4f-4f82-80e8-0c6b90dbe5e9,,,new_no_defects,11700,15800,52100,17800,9600,92900,81300,16100,359700,10800,1563300,15570600,0,,,,,,,,,,,,,,,,,,,,,,,,
157,"['air', 'force', '1']",Tiffany & Co. x Air Force 1 Low '1837' Special Box,False,1163001,DZ1382 001 SB,tiffany-co-x-air-force-1-low-1837-special-box-dz1382-001-sb,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/013/106/original/DZ1382_001_SB.png.png,sneakers,20230307.0,2023.0,0.0,4e70aae4-68a4-4359-8524-e9d200a8beaf,,,new_no_defects,145000,195000,645500,219800,118100,1150800,1007300,198800,4457700,133400,19373300,192983600,0,,,,,,,,,,,,,,,,,,,,,,,,
158,"['air', 'force', '1']",UNO x Air Force 1 Low GS '50th Anniversary',False,839925,DO6634 100,uno-x-air-force-1-low-gs-50th-anniversary-do6634-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/333/370/original/839925_00.png.png,sneakers,20220423.0,2022.0,0.0,22e6ec96-9040-4b51-870a-319bf8aeec69,,,new_no_defects,5600,7600,25000,8500,4600,44500,38900,7700,172200,5200,748300,7452600,0,7900.0,12000.0,6500.0,1055600.0,10513500.0,7300.0,10900.0,10700.0,242900.0,35200.0,54900.0,62700.0,,,,,,,,,,,,
159,"['air', 'force', '1']",Louis Vuitton x Air Force 1 Low 'Triple Black',False,1005433,1A9V BLACK LOW,louis-vuitton-x-air-force-1-low-triple-black-1a9v-black-low,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/156/781/original/1A9V_BLACK_LOW.png.png,sneakers,20220719.0,2022.0,275000.0,86b2873d-a14c-444e-9a76-61d19664ae1e,,,new_no_defects,698500,940700,3109400,1058800,568600,5543400,4852000,957600,21473700,642300,93325700,929576200,0,,,,,,,,,,,,,229100.0,36813400.0,2182500.0,1212900.0,353714700.0,1897000.0,369500.0,370800.0,259300.0,399300.0,8404700.0,
160,"['air', 'force', '1']",Air Force 1 '07 LV8 '82 - Blue Chill',False,1017837,DO9786 100,air-force-1-07-lv8-82-blue-chill-do9786-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/715/615/original/1017837_00.png.png,sneakers,,,0.0,44ce9a6b-64a8-417a-bda5-1db7790b5472,,,new_no_defects,14000,18900,62400,21300,11400,111200,97300,19200,430400,12900,1870600,18631500,0,17400.0,26400.0,14200.0,2324800.0,23156300.0,16000.0,23900.0,23500.0,535000.0,77500.0,120900.0,138100.0,,,,,,,,,,,,
161,"['air', 'force', '1']",Air Force 1 '07 'Bronx Origins',False,939978,DX2305 100,air-force-1-low-bronx-origins-dx2305-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/974/567/original/939978_00.png.png,sneakers,20221014.0,2022.0,15000.0,d60cfb6d-f4e3-4694-a240-66db30e44b7e,,,new_no_defects,10900,14700,48600,16600,8900,86600,75800,15000,335100,10100,1456400,14506000,0,13000.0,19800.0,10600.0,1737000.0,17300700.0,12000.0,17900.0,17600.0,399700.0,57900.0,90400.0,103200.0,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,under_retail
162,"['air', 'force', '1']",Air Force 1 '07 'White Light Photo Blue',False,1022165,DR9867 101,air-force-1-07-white-light-photo-blue-dr9867-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/808/658/original/1022165_00.png.png,sneakers,20220814.0,2022.0,11000.0,baea2399-a344-40dc-b0fe-4d0eb270cb53,,,new_no_defects,8100,11000,36100,12300,6600,64300,56300,11200,249100,7500,1082300,10779700,0,,,,,,,,,,,,,9300.0,1491400.0,87300.0,49300.0,14411800.0,76400.0,14900.0,15000.0,10400.0,16200.0,338000.0,under_retail
163,"['air', 'force', '1']",Wmns Air Force 1 '07 'White Python',False,999962,DX2678 100,wmns-air-force-1-07-white-python-dx2678-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/576/751/original/999962_00.png.png,sneakers,20220922.0,2022.0,14000.0,cac83842-a4ed-4ce5-94e7-47ef9a004227,,,new_no_defects,8800,11900,39200,13400,7200,69900,61200,12100,270600,8100,1175800,11711200,0,13000.0,19800.0,10600.0,1737000.0,17300700.0,12000.0,17900.0,17600.0,399700.0,57900.0,90400.0,103200.0,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
164,"['air', 'force', '1']",Wmns Air Force 1 '07 'White Noble Red',False,583088,315115 154,wmns-air-force-1-07-white-noble-red-315115-154,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/444/132/original/583088_00.png.png,sneakers,20200115.0,2020.0,9000.0,5b319039-1bea-438c-b04e-83d57d00d7f5,,,new_no_defects,19500,26300,86900,29600,15900,154800,135500,26800,599500,18000,2605400,25953000,0,,,,,,,,,,,,,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,
165,"['air', 'force', '1']",Wmns Air Force 1 '07 'Command Force - White Black',False,1123826,DR0148 101,wmns-air-force-1-07-command-force-white-black-dr0148-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/438/545/original/1123826_00.png.png,sneakers,20230209.0,2023.0,13000.0,baab921a-1c7b-49e9-b7c5-7c6043471da0,,,new_no_defects,7600,10300,33900,11600,6200,60400,52800,10500,233700,7000,1015500,10114300,0,8600.0,13100.0,7000.0,1149100.0,11445100.0,8000.0,11800.0,11600.0,264400.0,38300.0,59800.0,68300.0,11000.0,1790300.0,103200.0,59000.0,17375100.0,91200.0,17800.0,18000.0,12500.0,19600.0,403000.0,under_retail
166,"['air', 'force', '1']",Air Force 1 Low '07 LV8 EMB 'World Champ - Lakers',False,1022810,DR9866 001,air-force-1-low-07-lv8-emb-world-champ-lakers-dr9866-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/136/583/original/1022810_00.png.png,sneakers,,,13000.0,4a83802b-c5d4-479e-bb14-9a896360d3d0,,,new_no_defects,10800,14600,48100,16400,8800,85800,75100,14900,332100,10000,1443000,14372900,0,,,,,,,,,,,,,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
167,"['air', 'force', '1']",Wmns Air Force 1 Low '07 'Light Bone',False,1110593,DZ4863 001,wmns-air-force-1-low-07-light-bone-dz4863-001,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/819/904/original/DZ4863_001.png.png,sneakers,20220829.0,2022.0,12000.0,64bc3c07-2983-4b1e-b072-6913d3014705,,,new_no_defects,12900,17400,57500,19600,10500,102400,89700,17700,396600,11900,1723600,17167600,0,,,,,,,,,,,,,10100.0,1636500.0,95200.0,53900.0,15793000.0,83700.0,16300.0,16500.0,11500.0,17900.0,370500.0,
168,"['air', 'force', '1']",SF Air Force 1 High 'Total Orange',False,221954,AA1128 800,special-field-air-force-1-total-orange-aa1128-800,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/444/832/original/221954_00.png.png,sneakers,20171102.0,2017.0,20000.0,ab0297a3-d4cc-475b-bfb0-d2be4f76fe5d,,,new_no_defects,38200,51500,170100,58000,31100,303200,265400,52400,1174400,35200,5103900,50837300,0,,,,,,,,,,,,,16700.0,2677400.0,158800.0,88300.0,25724700.0,138000.0,26900.0,27000.0,18900.0,29100.0,611300.0,
