,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.retail_price_cents_cny,data.retail_price_cents_krw,data.retail_price_cents_cad,data.retail_price_cents_myr,data.retail_price_cents_eur,data.retail_price_cents_twd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_aud,data.retail_price_cents_sgd,data.retail_price_cents_hkd,data.variation_id,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.lowest_price_cents_twd,data.lowest_price_cents_cad,data.lowest_price_cents_gbp,data.lowest_price_cents_eur,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_sgd,data.lowest_price_cents_cny,data.lowest_price_cents_hkd,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_hkd,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_aud,data.discount_tag,data.used_image_url,data.cheapest_product,data.season
33,"['jordan', '4']",Paris Saint-Germain x Air Jordan 4 Retro 'Bordeaux',False,577878,CZ5624 100,paris-saint-germain-x-air-jordan-4-retro-neutral-grey-cz5624-100,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/044/338/689/original/577878_00.png.png,sneakers,20201010.0,2020.0,22500.0,155300.0,28940300.0,30400.0,99300.0,21300.0,687700.0,18800.0,3012000.0,32700.0,30300.0,178600.0,032f1ce6-3f04-4c45-903f-a68ae46a76ed,new_no_defects,44600.0,5959000.0,59359100.0,1371200.0,61200.0,36400.0,41100.0,198600.0,67600.0,60000.0,309900.0,354000.0,56.0,48900.0,65800.0,45000.0,217700.0,6533500.0,339700.0,39900.0,1503400.0,388100.0,65082100.0,67100.0,74100.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/198/018/square/temp1620188623.jpeg?1620188623,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/198/018/square/temp1620188623.jpeg?1620188623""}",
34,"['jordan', '4']",Air Jordan 4 Retro 'Pure Money' 2017,False,101616,308497 100,air-jordan-4-retro-pure-money-2017-308497-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/930/318/original/101616_00.png.png,sneakers,20170513.0,2017.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,17a792bd-ae94-4427-ab2f-80e69fbcedf2,new_no_defects,62900.0,8404000.0,83715000.0,1933800.0,86300.0,51200.0,57900.0,280000.0,95400.0,84600.0,437000.0,499200.0,0.0,105200.0,141500.0,96800.0,468300.0,14055700.0,730800.0,85700.0,3234200.0,834900.0,140012900.0,144300.0,159500.0,,,,
35,"['jordan', '4']",Air Jordan 4 Retro 'Zen Master',False,878621,DH7138 506,air-jordan-4-retro-zen-master-dh7138-506,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/073/772/042/original/878621_00.png.png,sneakers,20220609.0,2022.0,20000.0,137200.0,24926100.0,27100.0,86700.0,18600.0,612500.0,16400.0,2631900.0,28800.0,26700.0,158400.0,8d316680-b747-4dbf-b513-9cdc5f0fcaba,new_no_defects,16500.0,2201800.0,21973900.0,507300.0,22600.0,13500.0,15300.0,73500.0,25100.0,22200.0,114700.0,131000.0,0.0,18800.0,25300.0,17500.0,83700.0,2508700.0,130700.0,15300.0,578000.0,149200.0,25036900.0,25700.0,28500.0,under_retail,,,
36,"['jordan', '4']",Air Jordan 4 Retro GS 'Red Thunder',False,823956,408452 016,air-jordan-4-retro-gs-red-thunder-408452-016,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/733/753/original/823956_00.png.png,sneakers,20220115.0,2022.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,47bce9fd-f7bb-4bd7-b237-d26e8eadb728,new_no_defects,25600.0,3416100.0,34092800.0,787000.0,35000.0,20900.0,23800.0,114000.0,38800.0,34500.0,177900.0,203200.0,0.0,27600.0,37200.0,25600.0,122900.0,3683000.0,191800.0,22500.0,848500.0,219100.0,36756300.0,37700.0,41900.0,,,,
37,"['jordan', '4']",Wmns Air Jordan 4 Retro 'Blank Canvas',False,878622,DQ4909 100,wmns-air-jordan-4-retro-canvas-dq4909-100,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/070/440/090/original/878622_00.png.png,sneakers,20220616.0,2022.0,20000.0,138000.0,25724700.0,27000.0,88300.0,18900.0,611300.0,16700.0,2677400.0,29100.0,26900.0,158800.0,1476c68e-ce9d-4f44-acfc-0044dfc74791,new_no_defects,23300.0,3113100.0,31010500.0,716400.0,32000.0,19000.0,21500.0,103800.0,35400.0,31400.0,161900.0,185000.0,0.0,,,,,,,,,,,,,,,,
38,"['jordan', '4']",Air Jordan 4 Retro 'Red Metallic',False,549332,CT8527 112,air-jordan-4-retro-ct8527-112,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/743/364/original/549332_00.png.png,sneakers,20200514.0,2020.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,2377d90f-3a91-4f11-b615-be1d38a3152b,new_no_defects,50000.0,6680500.0,66546100.0,1537200.0,68600.0,40700.0,46000.0,222600.0,75800.0,67300.0,347400.0,396900.0,0.0,95000.0,127800.0,87400.0,422900.0,12692900.0,659900.0,77400.0,2920600.0,754000.0,126437500.0,130300.0,144000.0,,,,
39,"['jordan', '4']",Jordan ADG 4 'Black Cement',False,936084,DM0103 015,jordan-adg-4-black-cement-grey-dm0103-015,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/074/532/304/original/936084_00.png.png,sneakers,20220427.0,2022.0,18500.0,127700.0,23795400.0,25000.0,81600.0,17500.0,565500.0,15500.0,2476600.0,26900.0,24900.0,146900.0,e8f0a6f4-dd7b-4455-a850-2d906a06f61a,new_no_defects,10000.0,1336100.0,13309300.0,307500.0,13800.0,8200.0,9200.0,44600.0,15200.0,13500.0,69500.0,79400.0,0.0,,,,,,,,,,,,,under_retail,,,
40,"['jordan', '4']",Air Jordan 4 Retro OG 'White Cement' 2016,False,31342,840606 192,air-jordan-retro-4-og-cement-2016-836015-192,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/308/059/original/31342_00.png.png,sneakers,20160213.0,2016.0,22000.0,151800.0,28297200.0,29700.0,97100.0,20800.0,672400.0,18400.0,2945100.0,32000.0,29600.0,174600.0,cdde03e9-d653-4844-be47-2671e2f6d4c7,new_no_defects,47000.0,6271800.0,62592200.0,1444900.0,64200.0,38300.0,43600.0,209300.0,71300.0,63300.0,326600.0,373000.0,0.0,,,,,,,,,,,,,,,,
41,"['jordan', '4']",Air Jordan 4 'Florida Gators' PE,False,514961,AJ4 904283,air-jordan-4-florida-gators-pe-aj4-904283,blue,shoes,,sneakers,20180801.0,2018.0,0.0,,,,,,,,,,,,330ebe21-311c-4cb1-97a4-6907a65a1bf3,new_no_defects,800000.0,106887000.0,1064736700.0,24594100.0,1096700.0,651200.0,735700.0,3561200.0,1212300.0,1075600.0,5557100.0,6348900.0,0.0,,,,,,,,,,,,,,,,
42,"['jordan', '4']",Eminem x Carhartt x Air Jordan 4 'Black Chrome',False,34020,SP15 MNJDLS 879 582314,eminem-x-carhartt-x-air-jordan-4-ecaj4,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/297/265/original/34020_00.png.png,sneakers,20151123.0,2015.0,0.0,,,,,,,,,,,,27ba0dea-7ea1-4133-81e4-d222d6ab0e21,new_no_defects,2528900.0,337457600.0,3367859500.0,77743900.0,3452700.0,2057400.0,2343700.0,11257300.0,3832600.0,3402000.0,17573000.0,20069700.0,0.0,,,,,,,,,,,,,,,,
43,"['jordan', '4']",Air Jordan 4 Retro PS 'Infrared',False,907870,BQ7669 061,air-jordan-4-retro-ps-infrared-bq7669-061,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/073/151/680/original/BQ7669_061.png.png,sneakers,20220615.0,2022.0,9000.0,62100.0,11576200.0,12200.0,39700.0,8500.0,275100.0,7500.0,1204800.0,13100.0,12100.0,71500.0,42a4af68-55d1-4809-a0d7-7eb614e6a0b7,new_no_defects,6900.0,921900.0,9183400.0,212200.0,9500.0,5700.0,6400.0,30800.0,10500.0,9300.0,48000.0,54800.0,0.0,,,,,,,,,,,,,under_retail,,,
44,"['jordan', '4']",Air Jordan 4 Retro OG GS 'Fire Red' 2020,False,699130,408452 160,air-jordan-4-retro-og-gs-fire-red-2020-aj4-gs-fire-red-2020,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/045/330/328/original/699130_00.png.png,sneakers,20201128.0,2020.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,fcf549c3-ca48-46fe-a4e1-480c32c77ed6,new_no_defects,25300.0,3380300.0,33672300.0,777800.0,34700.0,20600.0,23300.0,112700.0,38400.0,34100.0,175800.0,200800.0,101.0,34300.0,46200.0,31600.0,152700.0,4582800.0,238300.0,28000.0,1054500.0,272300.0,45650600.0,47100.0,52000.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/139/132/square/temp1620093954.jpeg?1620093954,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/139/132/square/temp1620093954.jpeg?1620093954""}",
45,"['jordan', '4']",Air Jordan 4 Retro SE 'Neon 95',False,529864,CT5342 007,air-jordan-4-retro-le-neon-ct5342-007,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/885/055/original/529864_00.png.png,sneakers,20200321.0,2020.0,22500.0,155300.0,28940300.0,30400.0,99300.0,21300.0,687700.0,18800.0,3012000.0,32700.0,30300.0,178600.0,0918073b-a098-4c67-a13a-c54b2ba22395,new_no_defects,39900.0,5331000.0,53103800.0,1226700.0,54700.0,32500.0,36700.0,177700.0,60500.0,53700.0,277200.0,316700.0,71.0,,,,,,,,,,,,,,,,
46,"['jordan', '4']",Travis Scott x Air Jordan 4 Retro 'Cactus Jack',False,365514,308497 406,travis-scott-x-air-jordan-4-retro-cactus-jack-308497-406,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/714/431/original/365514_00.png.png,sneakers,20180609.0,2018.0,22500.0,155300.0,28940300.0,30400.0,99300.0,21300.0,687700.0,18800.0,3012000.0,32700.0,30300.0,178600.0,e49e077e-9e10-4329-a12f-102f9888c7f2,new_no_defects,113000.0,15097800.0,150394100.0,3474000.0,155000.0,92000.0,104000.0,503100.0,171300.0,152000.0,785000.0,896800.0,32.0,164200.0,220800.0,151000.0,731000.0,21938600.0,1140600.0,133700.0,5048000.0,1303200.0,218537300.0,225100.0,248900.0,,,,
47,"['jordan', '4']",Air Jordan 4 Retro PS 'Red Thunder',False,823957,BQ7669 016,air-jordan-4-retro-ps-red-thunder-bq7669-016,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/321/611/original/823957_00.png.png,sneakers,20220115.0,2022.0,8000.0,55200.0,10289900.0,10800.0,35300.0,7600.0,244500.0,6700.0,1071000.0,11700.0,10800.0,63500.0,fd0191aa-d11c-4131-86b2-3cab051a1637,new_no_defects,13300.0,1777000.0,17701300.0,408900.0,18300.0,10900.0,12300.0,59300.0,20200.0,17900.0,92400.0,105600.0,0.0,23100.0,31100.0,21300.0,102900.0,3086400.0,160500.0,18900.0,710200.0,183400.0,30744300.0,31700.0,35100.0,,,,
48,"['jordan', '4']",Air Jordan 4 Retro GS 'Lightning' 2021,False,804835,408452 700,air-jordan-4-retro-gs-lightning-2021-408452-700,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/059/299/694/original/804835_00.png.png,sneakers,20210828.0,2021.0,0.0,,,,,,,,,,,,10524a5c-be0e-4b7f-9a7c-a155472b1991,new_no_defects,20000.0,2672200.0,26618500.0,614900.0,27500.0,16300.0,18400.0,89100.0,30400.0,26900.0,139000.0,158800.0,0.0,22200.0,29900.0,20500.0,98900.0,2966200.0,154300.0,18100.0,682500.0,176200.0,29546500.0,30500.0,33700.0,,,,
49,"['jordan', '4']",Air Jordan 4 Retro TD 'Midnight Navy',False,1072002,BQ7670 140,air-jordan-4-retro-td-midnight-navy-bq7670-140,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/197/223/original/1072002_00.png.png,sneakers,20221029.0,2022.0,7000.0,48300.0,9003700.0,9500.0,30900.0,6600.0,214000.0,5900.0,937100.0,10200.0,9500.0,55600.0,6fa3665f-a104-4b59-b2e9-af7e53e3ddf6,new_no_defects,7300.0,975400.0,9715800.0,224500.0,10100.0,6000.0,6800.0,32500.0,11100.0,9900.0,50800.0,58000.0,0.0,8600.0,11600.0,8000.0,38300.0,1149100.0,59800.0,7000.0,264400.0,68300.0,11446000.0,11800.0,13100.0,,,,
50,"['jordan', '4']",Wmns Air Jordan 4 Retro 'Shimmer',False,714837,DJ0675 200,wmns-air-jordan-4-retro-shimmer-dj0675-200,tan,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/059/758/677/original/714837_00.png.png,sneakers,20210903.0,2021.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,204b3eda-9d78-4638-98e3-a1a7ca28e051,new_no_defects,30200.0,4035000.0,40193900.0,928500.0,41400.0,24600.0,27800.0,134500.0,45800.0,40700.0,209800.0,239700.0,0.0,38300.0,51500.0,35300.0,170500.0,5117300.0,266100.0,31200.0,1177500.0,304000.0,50974300.0,52600.0,58100.0,,,,
51,"['jordan', '4']",Air Jordan 4 Retro GS 'White Oreo',False,779561,DJ4699 100,air-jordan-4-retro-gs-white-oreo-dj4699-100,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/056/826/140/original/779561_00.png.png,sneakers,20210703.0,2021.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,b673a98e-37b9-41af-a53a-f224206f1848,new_no_defects,36900.0,4930200.0,49111000.0,1134500.0,50600.0,30100.0,34000.0,164300.0,56000.0,49700.0,256400.0,292900.0,0.0,39900.0,53700.0,36700.0,177700.0,5331000.0,277200.0,32500.0,1226700.0,316700.0,53103800.0,54700.0,60500.0,,,,
52,"['jordan', '4']",Olivia Kim x Wmns Air Jordan 4 Retro 'No Cover',False,553365,CK2925 001,wmns-air-jordan-4-retro-cow-fur-ck2925-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/484/877/original/553365_00.png.png,sneakers,20191108.0,2019.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,611cf202-e814-4f42-b04f-94eaefd0fba1,new_no_defects,49900.0,6667100.0,66413000.0,1534100.0,68500.0,40700.0,45900.0,222200.0,75700.0,67100.0,346700.0,396100.0,3.0,53900.0,72500.0,49600.0,240000.0,7201600.0,374500.0,43900.0,1657100.0,427800.0,71736700.0,73900.0,81700.0,,,,
53,"['jordan', '4']",Air Jordan 4 Retro 'Cool Grey' 2019,False,522421,308497 007,air-jordan-4-retro-cool-grey-2019-308497-007,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/325/239/original/522421_00.png.png,sneakers,20190801.0,2019.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,f7d46ff5-c8f2-47e5-8035-56e4ebbc1a46,new_no_defects,45800.0,6111600.0,60994100.0,1408000.0,62600.0,37300.0,42500.0,203900.0,69500.0,61700.0,318300.0,363500.0,26.0,81000.0,109000.0,75100.0,360600.0,10808700.0,562900.0,65900.0,2490200.0,642900.0,107871700.0,110600.0,122800.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/573/953/square/temp1620871787.jpeg?1620871787,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/573/953/square/temp1620871787.jpeg?1620871787""}",
54,"['jordan', '4']",Air Jordan 4 Retro 'Royalty',False,78068,308497 032,air-jordan-4-retro-royalty-308497-032,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/080/921/original/78068_00.png.png,sneakers,20170205.0,2017.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,27d38f9a-1830-4198-b02f-2739ff22ed96,new_no_defects,52800.0,7054600.0,70272700.0,1623300.0,72400.0,43000.0,48600.0,235100.0,80100.0,71000.0,366800.0,419100.0,0.0,72900.0,98100.0,67100.0,324600.0,9740100.0,506400.0,59400.0,2241200.0,578600.0,97024200.0,100000.0,110500.0,,,,
55,"['jordan', '4']",Union LA x Air Jordan 4 Retro 'Desert Moss',False,764470,DJ5718 300,union-la-x-air-jordan-4-retro-desert-moss-dc9533-desert-moss,tan,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/056/615/382/original/764470_00.png.png,sneakers,20210620.0,2021.0,25000.0,172500.0,32155900.0,33800.0,110300.0,23600.0,764100.0,20900.0,3346700.0,36300.0,33600.0,198500.0,0885d05c-4181-4575-8c37-a1e8aef795f5,new_no_defects,22100.0,2952800.0,29411100.0,679500.0,30300.0,18000.0,20400.0,98400.0,33500.0,29800.0,153600.0,175400.0,0.0,25600.0,34500.0,23600.0,114000.0,3420400.0,177900.0,20900.0,787100.0,203200.0,34069000.0,35100.0,38900.0,under_retail,,,
56,"['jordan', '4']",Air Jordan 4 Retro GS 'DIY',False,794572,DC4101 100,air-jordan-4-retro-gs-diy-dc4101-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/061/418/055/original/794572_00.png.png,sneakers,20210819.0,2021.0,15000.0,103500.0,19293600.0,20300.0,66200.0,14200.0,458500.0,12500.0,2008000.0,21800.0,20200.0,119100.0,bb3280e5-90e1-4883-a000-dc62eb3e4fe3,new_no_defects,11500.0,1536500.0,15305600.0,353600.0,15800.0,9400.0,10600.0,51200.0,17500.0,15500.0,79900.0,91300.0,0.0,14100.0,19000.0,13000.0,62800.0,1883900.0,98000.0,11500.0,433500.0,111900.0,18766000.0,19400.0,21400.0,under_retail,,,
57,"['jordan', '4']",Air Jordan 4 Retro 'Military Blue' 2006,False,14968,308497 141,air-jordan-4-retro-military-blue-2006-308497-141,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/053/600/694/original/14968_00.png.png,sneakers,20060909.0,2006.0,11500.0,79400.0,14791800.0,15600.0,50800.0,10900.0,351500.0,9600.0,1539500.0,16700.0,15500.0,91300.0,1bcd3951-bbf5-418f-942e-54f33a3bedb7,new_no_defects,45000.0,6012400.0,59886800.0,1383500.0,61700.0,36700.0,41400.0,200400.0,68300.0,60700.0,312600.0,357200.0,0.0,,,,,,,,,,,,,,,,
58,"['jordan', '4']",Air Jordan 4 Retro OG PS 'Fire Red' 2020,False,699134,BQ7669 160,air-jordan-4-retro-og-ps-fire-red-2020-aj4-ps-fire-red-2020,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/048/847/134/original/BQ7669_160.png,sneakers,20201128.0,2020.0,8000.0,55200.0,10289900.0,10800.0,35300.0,7600.0,244500.0,6700.0,1071000.0,11700.0,10800.0,63500.0,46eba62e-c1af-4271-92b2-014a390d0aa6,new_no_defects,13600.0,1814800.0,18111800.0,418100.0,18600.0,11100.0,12700.0,60600.0,20700.0,18300.0,94600.0,108000.0,30.0,16100.0,21700.0,15000.0,71700.0,2148400.0,111900.0,13100.0,495000.0,127800.0,21441200.0,22000.0,24400.0,,https://image.goat.com/attachments/product_outer_pictures/images/044/679/836/square/temp1604077745.jpeg?1604077745,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/044/679/836/square/temp1604077745.jpeg?1604077745""}",
59,"['jordan', '4']",Union LA x Air Jordan 4 Retro 'Off Noir',False,664578,DC9533 001,union-la-x-air-jordan-4-retro-dc9533-001,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/391/999/original/664578_00.png.png,sneakers,20200829.0,2020.0,25000.0,172500.0,32155900.0,33800.0,110300.0,23600.0,764100.0,20900.0,3346700.0,36300.0,33600.0,198500.0,a047ece8-5828-4e4a-85ff-6182942a04ca,new_no_defects,58200.0,7776100.0,77459600.0,1789300.0,79800.0,47400.0,53600.0,259100.0,88200.0,78300.0,404300.0,461900.0,74.0,81900.0,110200.0,75400.0,364600.0,10942600.0,568900.0,66700.0,2517900.0,650000.0,109002500.0,112300.0,124200.0,,https://image.goat.com/attachments/product_outer_pictures/images/052/973/634/square/temp1617935744.jpeg?1617935744,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/052/973/634/square/temp1617935744.jpeg?1617935744""}",
60,"['jordan', '4']",Air Jordan 4 Retro TD 'University Blue',False,748495,BQ7670 400,air-jordan-4-retro-td-university-blue-bq7670-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/054/156/766/original/748495_00.png.png,sneakers,20210428.0,2021.0,0.0,,,,,,,,,,,,23030a37-c247-4d27-ac6f-618eb85054fb,new_no_defects,8700.0,1162400.0,11579100.0,267500.0,12000.0,7100.0,8000.0,38800.0,13200.0,11700.0,60500.0,69100.0,101.0,10300.0,13900.0,9500.0,45900.0,1376200.0,71600.0,8400.0,316700.0,81800.0,13708500.0,14200.0,15700.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/293/590/square/temp1620346301.jpeg?1620346301,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/293/590/square/temp1620346301.jpeg?1620346301""}",
61,"['jordan', '4']",Wmns Air Jordan 4 Retro 'Starfish',False,680720,CW7183 100,wmns-air-jordan-4-retro-starfish-cw7183-100,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/048/759/853/original/680720_00.png.png,sneakers,20210122.0,2021.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,4ab4bcee-2e9c-4d04-a39d-538d048a8593,new_no_defects,11000.0,1467900.0,14649300.0,338200.0,15100.0,9000.0,10200.0,49000.0,16700.0,14800.0,76500.0,87300.0,101.0,17900.0,24100.0,16600.0,79700.0,2388600.0,124400.0,14600.0,550300.0,142100.0,23838400.0,24500.0,27200.0,under_retail,https://image.goat.com/attachments/product_outer_pictures/images/051/017/800/square/camera6080204795371278243.jpeg?1614550186,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/051/017/800/square/camera6080204795371278243.jpeg?1614550186""}",
62,"['jordan', '4']",KAWS x Air Jordan 4 Retro 'Cool Grey',False,144298,930155 003,kaws-x-air-jordan-4-retro-930155-003-7d6f5beb-0f95-47bc-8b90-e48a32044b22,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/964/519/original/144298_00.png.png,sneakers,20170331.0,2017.0,35000.0,241500.0,45018300.0,47200.0,154400.0,33000.0,1069700.0,29200.0,4685400.0,50900.0,47100.0,277800.0,729050a6-8179-4403-a0af-9c6a8d351434,new_no_defects,241700.0,32293300.0,321658700.0,7430500.0,331400.0,196800.0,222300.0,1076000.0,366400.0,325600.0,1679000.0,1918200.0,0.0,432000.0,581800.0,397300.0,1923100.0,57719000.0,3000800.0,351700.0,13280800.0,3428400.0,574913300.0,592300.0,654800.0,,,,
