,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.variation_id,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.discount_tag,data.used_image_url,data.cheapest_product,data.season
300,"['jordan', '1']",Union LA x Air Jordan 1 KO Low 'Sail Muslin',False,1125472,DZ4864 100,union-la-x-air-jordan-1-ko-low-sail-muslin-dz4864-100,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/640/748/original/1125472_00.png.png,sneakers,20230202.0,2023.0,15000.0,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,5fef97fc-455d-4ccf-9ec0-492bfdb987c1,new_no_defects,16400,22100,73100,24900,13400,130200,114000,22500,504200,15100,2191200,21827200,0,17700.0,26900.0,14500.0,2364900.0,23557300.0,16300.0,24300.0,23800.0,544200.0,78800.0,123000.0,140500.0,,,,
301,"['jordan', '1']",Air Jordan 1 Retro High OG 'Light Fusion Red',False,719957,555088 603,air-jordan-1-retro-high-og-light-fusion-red-555088-603,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/055/688/914/original/719957_00.png.png,sneakers,20210612.0,2021.0,17000.0,14200.0,2275800.0,135000.0,75000.0,21866000.0,117300.0,22900.0,23000.0,16100.0,24700.0,519600.0,98dc4255-b77c-4b2e-abc5-8d9bdd4d896a,new_no_defects,10400,14100,46300,15800,8500,82600,72300,14300,319800,9600,1389600,13840600,89,11200.0,17000.0,9200.0,1496500.0,14905200.0,10300.0,15400.0,15100.0,344400.0,49900.0,77800.0,88900.0,under_retail,https://image.goat.com/attachments/product_outer_pictures/images/054/575/321/square/temp1620873487.jpeg?1620873487,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/575/321/square/temp1620873487.jpeg?1620873487""}",
302,"['jordan', '1']",Wmns Air Jordan 1 Low 'Barely Grape',False,1124705,DC0774 501,wmns-air-jordan-1-low-barely-grape-dc0774-501,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/092/756/original/1124705_00.png.png,sneakers,20230407.0,2023.0,11000.0,9000.0,1469700.0,87300.0,49000.0,14639000.0,76500.0,14900.0,15100.0,10200.0,16700.0,338200.0,473e936a-3747-4b97-83a3-041a97099392,new_no_defects,7500,10100,33400,11400,6200,59600,52100,10300,230600,6900,1002100,9982000,0,9800.0,14900.0,8000.0,1309400.0,13043100.0,9100.0,13500.0,13200.0,301300.0,43700.0,68100.0,77800.0,under_retail,,,
303,"['jordan', '1']",Air Jordan 1 Phat GS 'Cool Grey',False,712221,364771 005,air-jordan-1-phat-gs-cool-grey-364771-005,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/046/946/173/original/364771_005.png.png,sneakers,,,0.0,,,,,,,,,,,,f4945296-c3e0-4193-9c58-11a094c6195d,used,2500,3400,11200,3800,2100,19900,17400,3500,76900,2300,334100,3327400,1,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/046/777/305/square/temp1607321657.jpeg?1607321657,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/046/777/305/square/temp1607321657.jpeg?1607321657""}",
304,"['jordan', '1']",Wmns Air Jordan 1 Low SE 'Split - Gym Red Cement Grey',False,1041369,DR0502 600,wmns-air-jordan-1-low-se-split-gym-red-cement-grey-dr0502-600,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/932/813/original/1041369_00.png.png,sneakers,20221102.0,2022.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,c724ce7e-2fe7-4f20-b07c-988400a05082,new_no_defects,7500,10200,33400,11400,6200,59600,52100,10300,230600,6900,1002100,9981200,0,8100.0,12300.0,6600.0,1082300.0,10779700.0,7500.0,11200.0,11000.0,249100.0,36100.0,56300.0,64300.0,under_retail,,,
305,"['jordan', '1']",Air Jordan 1 Low 'Triple Black' 2022,False,1014226,553558 093,air-jordan-1-low-triple-black-2022-553558-093,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/715/639/original/1014226_00.png.png,sneakers,20220927.0,2022.0,11000.0,9300.0,1493200.0,87200.0,49300.0,14416600.0,76300.0,14900.0,15000.0,10500.0,16100.0,338000.0,900dd44b-e53f-4007-a3cb-fbd1d52f7e2e,new_no_defects,9800,13200,43700,14900,8000,77800,68100,13500,301300,9100,1309400,13043100,0,11800.0,17900.0,9700.0,1576600.0,15704900.0,10900.0,16200.0,15900.0,362800.0,52600.0,82000.0,93700.0,under_retail,,,
306,"['jordan', '1']",Air Jordan 1 Mid GS 'Hyper Pink',False,508051,555112 611,air-jordan-1-mid-gs-hyper-pink-white-555112-611,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/057/296/601/original/508051_00.png.png,sneakers,20190416.0,2019.0,9000.0,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,6b7bf6fa-e161-4a56-905e-393ad22b5d33,new_no_defects,37700,50700,167900,57200,30700,299200,261900,51700,1159000,34700,5037100,50175800,3,,,,,,,,,,,,,,,,
307,"['jordan', '1']",Wmns Air Jordan 1 Mid SE 'Newsprint',False,875138,DQ6078 100,wmns-air-jordan-1-mid-se-newsprint-dq6078-100,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/247/750/original/875138_00.png.png,sneakers,20211228.0,2021.0,13500.0,11300.0,1807200.0,107200.0,59600.0,17364200.0,93200.0,18200.0,18200.0,12800.0,19600.0,412600.0,f3fcf713-7ba5-4da9-9a4d-1f1ee711ded0,new_no_defects,6400,8700,28500,9800,5300,50800,44500,8800,196800,5900,855100,8517300,0,6900.0,10500.0,5700.0,921900.0,9182700.0,6400.0,9500.0,9300.0,212200.0,30800.0,48000.0,54800.0,under_retail,,,
308,"['jordan', '1']",Wmns Air Jordan 1 Low 'Psychic Purple',False,893736,DC0774 500,wmns-air-jordan-1-low-psychic-purple-dc0774-500,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/070/626/259/original/893736_00.png.png,sneakers,20220413.0,2022.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,b4381f76-ae6d-4e7a-acd9-231f6d1852dc,new_no_defects,20100,27100,89500,30500,16400,159600,139700,27600,618000,18500,2685600,26749500,0,,,,,,,,,,,,,,,,
309,"['jordan', '1']",Wmns Air Jordan 1 Mid 'Valentine's Day',False,898999,DR0174 500,wmns-air-jordan-1-mid-valentine-s-day-dr0174-500,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/070/734/535/original/898999_00.png.png,sneakers,20220211.0,2022.0,0.0,,,,,,,,,,,,81a81457-0b93-4412-8349-2cd04d8ac335,new_no_defects,10500,14200,46800,16000,8600,83400,73000,14400,322800,9700,1402900,13973600,0,12000.0,18200.0,9800.0,1603400.0,15969900.0,11100.0,16500.0,16200.0,369000.0,53500.0,83400.0,95300.0,,,,
310,"['jordan', '1']",Air Jordan 1 Low SE 'Arctic Punch',False,745162,CK3022 600,air-jordan-1-low-se-arctic-punch-ck3022-600,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/051/870/760/original/745162_00.png.png,sneakers,20210416.0,2021.0,10000.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,7a0db3a5-8de8-4ab9-aef6-f06b0f5be304,new_no_defects,18300,24700,81500,27800,14900,145300,127200,25100,562600,16900,2445100,24354000,101,19800.0,30100.0,16200.0,2645500.0,26350200.0,18300.0,27200.0,26700.0,608800.0,88200.0,137600.0,157200.0,,https://image.goat.com/attachments/product_outer_pictures/images/052/430/182/square/temp1616969903.jpeg?1616969903,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/052/430/182/square/temp1616969903.jpeg?1616969903""}",
311,"['jordan', '1']",Wmns Air Jordan 1 Mid SE 'Split - French Blue',False,1041365,DR0501 401,wmns-air-jordan-1-mid-se-split-french-blue-dr0501-401,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/575/765/original/1041365_00.png.png,sneakers,20220910.0,2022.0,13500.0,11100.0,1786100.0,107200.0,60200.0,17688300.0,93900.0,18200.0,18600.0,12600.0,20400.0,414400.0,88ccc22e-de2e-43e1-a72c-b69f37ed5188,new_no_defects,7200,9700,32100,11000,5900,57200,50100,9900,221400,6700,962000,9582700,0,13500.0,20500.0,11000.0,1803800.0,17967500.0,12500.0,18600.0,18200.0,415100.0,60100.0,93800.0,107200.0,under_retail,,,
312,"['jordan', '1']",Air Jordan 1 Mid Patent 'Black Gold',False,483514,852542 007,air-jordan-1-mid-patent-black-gold-852542-007,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/297/901/original/483514_00.png.png,sneakers,20190123.0,2019.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,eb75a3f1-d418-4db4-a46f-82120e5f565d,new_no_defects,28400,38200,126500,43100,23200,225400,197300,39000,873100,26200,3794500,37798200,0,,,,,,,,,,,,,,,,
313,"['jordan', '1']",Air Jordan 1 Retro High OG PS 'Twist 2.0',False,1097850,FB1312 001,air-jordan-1-retro-high-og-ps-twist-2-0-fb1312-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/878/755/original/FB1312_001.png.png,sneakers,20221222.0,2022.0,8500.0,7100.0,1129800.0,67500.0,38400.0,11141100.0,59200.0,11500.0,11800.0,8000.0,12900.0,259700.0,45f057bd-e399-4554-b241-6cc039d5f366,new_no_defects,6300,8500,28100,9600,5200,50000,43800,8700,193700,5800,841800,8384200,0,6800.0,10400.0,5600.0,908600.0,9049600.0,6300.0,9400.0,9200.0,209100.0,30300.0,47300.0,54000.0,under_retail,,,
314,"['jordan', '1']",Air Jordan 1 Low SE 'True Blue',False,923733,DM1199 140,air-jordan-1-low-se-true-blue-dm1199-140,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/070/959/295/original/923733_00.png.png,sneakers,20220622.0,2022.0,12000.0,10100.0,1625900.0,95200.0,53300.0,15571500.0,83200.0,16300.0,16300.0,11400.0,17600.0,368300.0,f7280f6f-6934-4dc7-a39d-2200eb61e099,new_no_defects,12000,16200,53500,18200,9800,95300,83400,16500,369000,11100,1603400,15971100,0,22700.0,34400.0,18500.0,3033000.0,30212000.0,20900.0,31200.0,30600.0,697900.0,101100.0,157700.0,180200.0,,,,
315,"['jordan', '1']",Air Jordan 1 Retro High OG 'Rookie of the Year',False,402491,555088 700,air-jordan-1-retro-high-og-rookie-of-the-year-555088-700,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/013/674/original/402491_00.png.png,sneakers,20181117.0,2018.0,16000.0,13400.0,2141900.0,127000.0,70600.0,20579800.0,110400.0,21500.0,21600.0,15100.0,23300.0,489000.0,3b71695d-404a-4362-be45-7d2479171c8f,new_no_defects,47400,63800,211000,71900,38600,376200,329300,65000,1457200,43600,6333100,63085700,25,78300.0,118700.0,63800.0,10461600.0,104211200.0,72100.0,107400.0,105300.0,2407200.0,348600.0,543900.0,621400.0,,,,
316,"['jordan', '1']",Air Jordan 1 Low SE Craft 'Inside Out - Obsidian',False,1072915,DR8867 400,air-jordan-1-low-se-craft-inside-out-obsidian-dr8867-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/808/487/original/1072915_00.png.png,sneakers,20221108.0,2022.0,12000.0,9900.0,1610900.0,95300.0,53600.0,15850100.0,83400.0,16200.0,16500.0,11200.0,18200.0,370600.0,75330384-ae73-45d5-947a-fd6289e6b196,new_no_defects,10100,13600,45000,15400,8300,80200,70200,13900,310500,9300,1349500,13442300,0,13900.0,21100.0,11400.0,1857200.0,18499800.0,12800.0,19100.0,18700.0,427400.0,61900.0,96600.0,110400.0,under_retail,,,
317,"['jordan', '1']",Air Jordan 1 Retro High OG PS 'Yellow Toe',False,1021008,AQ2664 711,air-jordan-1-retro-high-og-ps-yellow-toe-aq2664-711,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/172/649/original/AQ2664_711.png.png,sneakers,20220924.0,2022.0,0.0,,,,,,,,,,,,1d5c0a75-35af-450e-a1f2-13f388afbd56,new_no_defects,6400,8700,28500,9700,5300,50800,44500,8800,196800,5900,855100,8517900,0,10300.0,15700.0,8400.0,1376200.0,13708500.0,9500.0,14200.0,13900.0,316700.0,45900.0,71600.0,81800.0,,,,
318,"['jordan', '1']",Air Jordan 1 Low 'Triple White' 2022,False,1031874,553558 136,air-jordan-1-low-triple-white-2022-553558-136,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/917/538/original/1031874_00.png.png,sneakers,20220901.0,2022.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,bed9c6a1-1779-41c3-a995-8cf1f01e38aa,new_no_defects,11500,15500,51200,17500,9400,91300,79900,15800,353600,10600,1536500,15304500,0,13700.0,20800.0,11200.0,1830500.0,18232300.0,12600.0,18800.0,18500.0,421200.0,61000.0,95200.0,108800.0,,,,
319,"['jordan', '1']",Air Jordan 1 Low 'Cardinal Red',False,921710,553558 607,air-jordan-1-low-cardinal-red-553558-607,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/231/534/original/921710_00.png.png,sneakers,20220629.0,2022.0,10000.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,66c8d5a0-cffb-4999-9b6b-dcdbc75d2774,new_no_defects,12200,16500,54400,18500,10000,96900,84800,16800,375100,11300,1630100,16237300,0,14300.0,21700.0,11700.0,1910700.0,19032200.0,13200.0,19700.0,19300.0,439700.0,63700.0,99400.0,113500.0,,,,
320,"['jordan', '1']",Air Jordan 1 Retro Low OG 'Mystic Navy',False,941119,CZ0790 041,air-jordan-1-retro-low-og-mystic-navy-cz0790-041,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/074/251/238/original/941119_00.png.png,sneakers,20220630.0,2022.0,13000.0,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,9f9d71ca-0e8d-4d50-b247-4ec9e2bc5cde,new_no_defects,11000,14900,49000,16700,9000,87300,76500,15100,338200,10200,1469700,14639000,0,16700.0,25400.0,13600.0,2231300.0,22224700.0,15400.0,22900.0,22500.0,513500.0,74400.0,116100.0,132600.0,under_retail,,,
321,"['jordan', '1']",Air Jordan 1 Low SE 'Wear-Away - Tan',False,1059390,DQ8422 001,air-jordan-1-low-se-wear-away-tan-dq8422-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/558/071/original/1059390_00.png.png,sneakers,,,12000.0,10100.0,1637400.0,95200.0,53800.0,15830200.0,83400.0,16300.0,16500.0,11400.0,17700.0,370900.0,335bfc00-0703-412b-8d35-045f30806619,new_no_defects,8300,11200,37000,12600,6800,65900,57700,11400,255200,7700,1109000,11046700,0,9100.0,13800.0,7500.0,1215900.0,12111400.0,8400.0,12500.0,12300.0,279800.0,40600.0,63300.0,72300.0,under_retail,,,
322,"['jordan', '1']",Air Jordan 1 Mid SE Craft GS 'Inside Out',False,1005553,DQ3726 100,air-jordan-1-mid-se-craft-gs-inside-out-dq3726-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/075/829/769/original/1005553_00.png.png,sneakers,20220127.0,2022.0,9000.0,7600.0,1239300.0,71400.0,40500.0,11994400.0,63200.0,12300.0,12400.0,8600.0,13600.0,279200.0,ffde6f46-2bb2-4eb2-abd0-2470bf3af9f2,new_no_defects,7200,9700,32100,11000,5900,57200,50100,9900,221400,6700,962000,9581900,0,20000.0,30400.0,16300.0,2672200.0,26616400.0,18400.0,27500.0,27000.0,614900.0,89100.0,139000.0,158800.0,under_retail,,,
323,"['jordan', '1']",Wmns Air Jordan 1 Low 'French Blue',False,1008659,DC0774 042,wmns-air-jordan-1-low-french-blue-dc0774-042,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/972/571/original/1008659_00.png.png,sneakers,20220809.0,2022.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,5781d5c5-23c5-4567-917e-be3d22b698ae,new_no_defects,11600,15700,51700,17600,9500,92100,80600,16000,356700,10700,1549900,15437500,0,13600.0,20700.0,11100.0,1817100.0,18099200.0,12600.0,18700.0,18400.0,418100.0,60600.0,94500.0,108000.0,,,,
324,"['jordan', '1']",Air Jordan 1 Low 'Green Toe',False,826072,553558 371,air-jordan-1-low-green-toe-553558-371,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/062/717/716/original/826072_00.png.png,sneakers,20211119.0,2021.0,10000.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,e2c97c5d-212d-4b2b-9309-d35a409a2048,new_no_defects,11700,15800,52100,17800,9600,92900,81400,16000,360700,10900,1559600,15575400,0,12600.0,19100.0,10300.0,1679600.0,16773500.0,11700.0,17200.0,17000.0,388500.0,56100.0,87600.0,100000.0,,,,
325,"['jordan', '1']",Air Jordan 1 Mid 'University Gold',False,732291,554724 170,air-jordan-1-mid-university-gold-554724-170,gold,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/051/870/558/original/732291_00.png.png,sneakers,20210130.0,2021.0,11500.0,9900.0,1596000.0,91300.0,52700.0,15287200.0,80900.0,15800.0,16100.0,11100.0,17700.0,357400.0,6c099ddd-0e82-47e6-bf9f-641ad5e2236a,new_no_defects,9000,12200,40100,13700,7400,71500,62600,12400,276700,8300,1202500,11977400,101,11200.0,17000.0,9200.0,1496500.0,14905200.0,10300.0,15400.0,15100.0,344400.0,49900.0,77800.0,88900.0,under_retail,https://image.goat.com/attachments/product_outer_pictures/images/054/516/777/square/camera1840973014102242508.jpeg?1620778918,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/516/777/square/camera1840973014102242508.jpeg?1620778918""}",
326,"['jordan', '1']",Air Jordan 1 Mid PS 'Neutral Grey',False,1068366,640734 135,air-jordan-1-mid-ps-neutral-grey-640734-135,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/696/815/original/640734_135.png.png,sneakers,,,7500.0,6300.0,1004000.0,59600.0,33100.0,9646800.0,51800.0,10100.0,10200.0,7100.0,10900.0,229300.0,edbfcdf6-3ec7-4cd7-9d34-46bbc3fe3f48,new_no_defects,7500,10200,33400,11400,6200,59600,52100,10300,230600,6900,1002100,9981200,0,9200.0,14000.0,7500.0,1229200.0,12243600.0,8500.0,12700.0,12400.0,282900.0,41000.0,64000.0,73100.0,,,,
327,"['jordan', '1']",Air Jordan 1 Retro High OG 'Black Gym Red',False,496594,555088 060,air-jordan-1-retro-high-og-555088-060,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/742/174/original/496594_00.png.png,sneakers,20200118.0,2020.0,17000.0,14200.0,2275800.0,135000.0,75000.0,21866000.0,117300.0,22900.0,23000.0,16100.0,24700.0,519600.0,6536ad9e-f9b7-4e15-90db-ecfcd63a8301,new_no_defects,13700,18500,61000,20800,11200,108800,95200,18800,421200,12600,1830500,18233700,35,19500.0,29600.0,15900.0,2605400.0,25953000.0,18000.0,26800.0,26300.0,599500.0,86900.0,135500.0,154800.0,under_retail,https://image.goat.com/attachments/product_outer_pictures/images/054/300/725/square/temp1620356255.jpeg?1620356255,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/300/725/square/temp1620356255.jpeg?1620356255""}",
328,"['jordan', '1']",Air Jordan 1 Retro High OG Premium 'Yin Yang',False,61240,555088 102,air-jordan-1-retro-high-og-prm-yin-yang-555088-102,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/930/392/original/61240_00.png.png,sneakers,20160805.0,2016.0,16000.0,13400.0,2141900.0,127000.0,70600.0,20579800.0,110400.0,21500.0,21600.0,15100.0,23300.0,489000.0,15e33869-6692-458c-80c1-bdb784c1ceb2,new_no_defects,30000,40400,133600,45500,24500,238100,208400,41200,922300,27600,4008300,39927700,3,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/054/225/743/square/temp1620242930.jpeg?1620242930,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/225/743/square/temp1620242930.jpeg?1620242930""}",
329,"['jordan', '1']",Air Jordan 1 Retro Low OG GS 'UNC',False,1014349,CZ0858 104,air-jordan-1-retro-low-og-gs-unc-cz0858-104,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/544/638/original/1014349_00.png.png,sneakers,20220928.0,2022.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,466e5df5-bd10-43ab-bb6c-70948e8f0d7d,new_no_defects,9500,12800,42300,14400,7800,75400,66000,13100,292100,8800,1269300,12642800,0,11700.0,17800.0,9600.0,1563300.0,15570600.0,10800.0,16100.0,15800.0,359700.0,52100.0,81300.0,92900.0,under_retail,,,
330,"['jordan', '1']",Air Jordan 1 Mid 'Triple Black' 2020,False,613420,554724 091,air-jordan-1-mid-triple-black-554724-091,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/047/469/600/original/613420_00.png.png,sneakers,20200729.0,2020.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,c4b1bc59-1b4f-46ef-98bd-fc71122addbd,new_no_defects,9000,12100,40100,13700,7400,71500,62600,12400,276700,8300,1202500,11978300,46,,,,,,,,,,,,,under_retail,https://image.goat.com/attachments/product_outer_pictures/images/054/147/295/square/temp1620113052.jpeg?1620113052,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/147/295/square/temp1620113052.jpeg?1620113052""}",
331,"['jordan', '1']",Air Jordan 1 Retro High OG GS 'Obsidian',False,538662,575441 140,air-jordan-1-retro-high-og-gs-obsidian-575441-140,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/329/475/original/538662_00.png.png,sneakers,20190831.0,2019.0,13000.0,10700.0,1710800.0,103000.0,56400.0,16202000.0,89200.0,17400.0,17600.0,12100.0,18700.0,398100.0,d9837904-122a-4cdc-9ec4-ecb2e8d2e1fd,new_no_defects,29200,39300,130000,44300,23800,231800,202900,40100,897700,26900,3901400,38862900,27,32400.0,49100.0,26400.0,4329000.0,43121900.0,29800.0,44500.0,43600.0,996100.0,144300.0,225100.0,257200.0,,https://image.goat.com/attachments/product_outer_pictures/images/052/009/533/square/temp1616200397.jpeg?1616200397,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/052/009/533/square/temp1616200397.jpeg?1616200397""}",
332,"['jordan', '1']",Air Jordan 1 Mid SE 'Varsity Purple',False,685212,852542 105,air-jordan-1-mid-se-varsity-purple-852542-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/044/294/593/original/685212_00.png.png,sneakers,20200906.0,2020.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,97bc85b3-d645-4c6d-87d8-78f3f9a3c4ba,new_no_defects,12500,16900,55700,19000,10200,99300,86900,17200,384300,11500,1670200,16636600,101,13600.0,20700.0,11100.0,1817100.0,18100600.0,12600.0,18700.0,18300.0,418100.0,60600.0,94500.0,108000.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/527/543/square/temp1620798406.jpeg?1620798406,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/527/543/square/temp1620798406.jpeg?1620798406""}",
333,"['jordan', '1']",Air Jordan 1 KO 'Storm Blue',False,811626,DO5047 401,air-jordan-1-ko-storm-blue-do5047-401,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/060/557/086/original/811626_00.png.png,sneakers,20210929.0,2021.0,14000.0,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,bbabc3d8-bc39-4988-bdfb-dcd81ebbaadd,new_no_defects,11700,15800,52100,17800,9600,92900,81300,16100,359700,10800,1563300,15570600,0,13500.0,20500.0,11000.0,1803800.0,17966100.0,12500.0,18600.0,18200.0,415100.0,60100.0,93800.0,107200.0,under_retail,,,
334,"['jordan', '1']",Air Jordan 1 Retro High 'Chicago' 2013,False,13641,332550 163,air-jordan-1-retro-chicago-332550-163,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/148/999/original/13641_00.png.png,sneakers,20130110.0,2013.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,fb181297-d4e2-4a34-b791-85ac5377efea,new_no_defects,80000,107600,356200,121300,65200,634900,555800,109700,2459500,73600,10688700,106473700,0,,,,,,,,,,,,,,,,
335,"['jordan', '1']",Air Jordan 1 High Element GORE-TEX 'Light Curry',False,913982,DB2889 700,air-jordan-1-high-element-gore-tex-light-curry-db2889-700,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/273/586/original/913982_00.png.png,sneakers,20220524.0,2022.0,20000.0,16700.0,2677400.0,158800.0,88300.0,25724700.0,138000.0,26900.0,27000.0,18900.0,29100.0,611300.0,f22cf837-4701-413a-90bb-0d9372e01765,new_no_defects,10200,13800,45500,15500,8400,81000,70900,14000,313600,9400,1362900,13575400,0,16000.0,24300.0,13100.0,2137800.0,21294800.0,14800.0,22000.0,21600.0,491900.0,71300.0,111200.0,127000.0,under_retail,,,
336,"['jordan', '1']",Air Jordan 1 Mid GS 'Floral',False,1037880,DQ8390 100,air-jordan-1-mid-gs-blossom-dq8390-100,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/856/593/original/1037880_00.png.png,sneakers,20221018.0,2022.0,12000.0,9800.0,1605800.0,95300.0,53700.0,15878300.0,83500.0,16100.0,16300.0,11200.0,17900.0,370000.0,5f3f1f11-e988-4f26-9816-412f44de93bb,new_no_defects,7200,9700,32100,11000,5900,57200,50100,9900,221400,6700,962000,9581900,0,13400.0,20400.0,11000.0,1790400.0,17833000.0,12400.0,18400.0,18100.0,412000.0,59700.0,93100.0,106400.0,under_retail,,,
